Bell ID,Place,Dedication,Region,Tower ID,Grid Ref,Latitude,Longitude,Ring ID,Collection Type,Ring Size,Bell Role,Bell Name,Weight (lbs),Weight (approx),Nominal (Hz),Note,Diameter (in),Cast Date,Listed,Founder,Founder Uncertain,Caster,Canons,Turnings,Cracked,Frame ID,In Pit,Modification Date
16739,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,1,,575,,1194.8,D,28.38,1887,,John Warner & Sons,,,removed,eighth,,1777,Y,09/12/2020 11:20
16740,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,2,,732,,1068.5,C,31.31,1934,,Mears & Stainbank,,,flat,eighth,,1777,Y,09/12/2020 11:20
16741,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,3,,616,,956,B♭,31.94,1854,,Charles Pannell & Co,,,removed,eighth,,1777,Y,09/12/2020 11:20
16742,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,4,,1016,,893.3,A,36.56,1627,Y,Thomas II Pennington,,,conventional,eighth,,1777,Y,09/12/2020 11:20
16743,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,5,,1114,,799.1,G,39.31,1934,,Mears & Stainbank,,,flat,eighth,,1777,Y,09/12/2020 11:20
1739,Colebrooke,S Andrew,Devon,16324,SS769000,50.78662,-3.74643,6325,full-circle ring,6,6,,1509,,714.8,F,42.88,1887,,John Warner & Sons,,,removed,eighth,,1777,Y,09/12/2020 11:20
16744,Coleby,All Saints,Lincolnshire,16405,SK975605,53.1335,-0.54403,6406,full-circle ring,5 U/R,1,,560,Y,1214.3,D,28.75,1798,,Thomas Osborn,,,conventional,unturned,,1778,Y,05/07/2023 21:08
16745,Coleby,All Saints,Lincolnshire,16405,SK975605,53.1335,-0.54403,6406,full-circle ring,5 U/R,2,,616,Y,1099.7,C,30,1798,,Thomas Osborn,,,conventional,unturned,,1778,Y,05/07/2023 21:08
16746,Coleby,All Saints,Lincolnshire,16405,SK975605,53.1335,-0.54403,6406,full-circle ring,5 U/R,3,,,,1010,B,32.5,1798,,Thomas Osborn,,,conventional,unturned,,1778,Y,05/07/2023 21:08
16747,Coleby,All Saints,Lincolnshire,16405,SK975605,53.1335,-0.54403,6406,full-circle ring,5 U/R,4,,,,900.3,A,35.25,1798,,Thomas Osborn,,,conventional,unturned,,1778,Y,05/07/2023 21:08
1740,Coleby,All Saints,Lincolnshire,16405,SK975605,53.1335,-0.54403,6406,full-circle ring,5 U/R,5,,1232,Y,783.7,G,39,1798,,Thomas Osborn,,,conventional,unturned,,1778,Y,05/07/2023 21:08
16748,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,1,,420,,1560,G,24,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16749,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,2,,382,,1459,F♯,24.5,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16750,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,3,,412,,1299,E,26,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16751,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,4,,483,,1169,D,28,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16752,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,5,,650,,1040,C,31.19,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16753,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,6,,765,,976,B,32.88,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16754,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,7,,943,,876,A,36,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
1741,Coleman's Hatch,Holy Trinity,East Sussex,15808,TQ450338,51.08543,0.06913,5809,full-circle ring,8,8,,1290,,780,G,40.13,1913,,Gillett & Johnston,,,flat,unturned,,1779,Y,09/12/2020 11:20
16755,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,1,,401,,1573,G,24.88,1877,,John Taylor & Co,,,removed,unturned,,9708,Y,06/11/2024 21:28
16756,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,2,,413,,1486,F♯,25.75,1826,,Thomas II Mears,,,removed,quarter,,9707,Y,06/11/2024 21:28
16757,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,3,,483,,1319,E,27,1956,,John Taylor & Co,,,flat,unturned,,9707,Y,06/11/2024 21:28
16758,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,4,,497,,1172,D,29.25,1826,,Thomas II Mears,,,removed,quarter,,9707,Y,06/11/2024 21:28
16759,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,5,,681,,1042,C,31.25,1877,,John Taylor & Co,,,removed,unturned,,9707,Y,06/11/2024 21:28
16760,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,6,,642,,982.5,B,32.5,1826,,Thomas II Mears,,,removed,quarter,,9707,Y,06/11/2024 21:28
16761,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,7,,927,,877,A,35,1925,,John Taylor & Co,,,flat,quarter,,9707,Y,06/11/2024 21:28
1742,Coleorton,S Mary V,Leicestershire,14699,SK390172,52.75142,-1.42263,4700,full-circle ring,8,8,,1453,,777.4,G,41.38,1877,,John Taylor & Co,,,removed,unturned,,9707,Y,06/11/2024 22:04
16762,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,1,,570,,,E♭,28,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16763,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,2,,612,,,D,29,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16764,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,3,,714,,,C,31,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16765,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,4,,782,,,B♭,33,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16766,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,5,,1047,,,A♭,36,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16767,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,6,,1179,,,G,37,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16768,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,7,,1601,,,F,43.5,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
1743,Coleraine,S Patrick (CI),"Derry, Northern Ireland",12545,C849324,55.13218,-6.66875,2546,full-circle ring,8,8,,2280,,639.8,E♭,48,1893,,John Taylor & Co,,,flat,,,1780,Y,09/12/2020 11:20
16769,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,1,,580,,1332,E,28,1877,,John Warner & Sons,,,removed,,,,Y,09/12/2020 11:20
16770,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,2,,604,,1257,D♯,29.25,1877,,John Warner & Sons,,,removed,,,,Y,09/12/2020 11:20
16771,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,3,,666,,1119,C♯,31,1737,,Abel Rudhall,,,removed,,,,Y,09/12/2020 11:20
16772,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,4,,796,,998,B,33.75,1783,,William Bilbie,,,removed,,,,Y,09/12/2020 11:20
16773,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,5,,860,,891,A,35.5,1652,,William III & Richard II Purdue,,,conventional,,,,Y,09/12/2020 11:20
16774,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,6,,970,,836,G♯,36.75,c1540,Y,Henry Jeffries,,,conventional,,,,Y,09/12/2020 11:20
16775,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,7,,1302,,746,F♯,41,1783,,William Bilbie,,,removed,,,,Y,09/12/2020 11:20
1744,Colerne,S John Bapt,Wiltshire,13586,ST820711,51.43895,-2.2592,3587,full-circle ring,8,8,,1602,,665,E,45,1737,,Abel Rudhall,,,removed,,,,Y,09/12/2020 11:20
16777,Colesbourne,S James,Gloucestershire,12354,SP003134,51.81935,-1.99567,2355,full-circle ring,5,1,,351,,1570,G,23.5,1719,Y,Abraham II Rudhall,,,conventional,eighth,,1781,Y,13/07/2021 19:30
16778,Colesbourne,S James,Gloucestershire,12354,SP003134,51.81935,-1.99567,2355,full-circle ring,5,2,,360,,1380,F,25.5,1719,Y,Abraham II Rudhall,,,conventional,eighth,,1781,Y,13/07/2021 19:30
16779,Colesbourne,S James,Gloucestershire,12354,SP003134,51.81935,-1.99567,2355,full-circle ring,5,3,,448,,1316,E,26.38,1719,Y,Abraham II Rudhall,,,conventional,eighth,,1781,Y,13/07/2021 19:30
16780,Colesbourne,S James,Gloucestershire,12354,SP003134,51.81935,-1.99567,2355,full-circle ring,5,4,,517,,1181,D,28.38,1719,Y,Abraham II Rudhall,,,conventional,eighth,,1781,Y,13/07/2021 19:30
1745,Colesbourne,S James,Gloucestershire,12354,SP003134,51.81935,-1.99567,2355,full-circle ring,5,5,,641,,1053,C,31,1719,Y,Abraham II Rudhall,,,conventional,eighth,,1781,Y,13/07/2021 19:30
16781,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,1,,360,,1548,G,24,1938,,Mears & Stainbank,,,flat,,,1783,Y,09/12/2020 11:20
16782,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,2,,364,Y,1394,F,,1708,,Abraham I Rudhall,,,conventional,,,1783,Y,09/12/2020 11:20
16783,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,3,,414,,1270,E♭,27.25,1884,,Mears & Stainbank,,,conventional,,,1783,Y,09/12/2020 11:20
16784,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,4,,476,Y,1148.5,D,,1708,,Abraham I Rudhall,,,conventional,,,1783,Y,09/12/2020 11:20
16785,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,5,,588,Y,1046,C,,1708,,Abraham I Rudhall,,,conventional,,,1783,Y,09/12/2020 11:20
1746,Coleshill,All Saints,Oxfordshire,13217,SU235937,51.64225,-1.66127,3218,full-circle ring,6,6,,784,Y,941,B♭,34,1708,,Abraham I Rudhall,,,conventional,,welded,1783,Y,09/12/2020 11:20
16787,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,1,,414,,1881,A♯,22.88,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16788,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,2,,430,,1676,G♯,23.75,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16789,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,3,,448,,1488,F♯,25.13,1923,,John Taylor & Co,,,flat,unturned,,1784,Y,09/12/2020 11:20
16790,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,4,,518,,1404,E♯,26.63,1923,,John Taylor & Co,,,flat,unturned,,1784,Y,09/12/2020 11:20
16791,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,5,,542,,1247,D♯,28,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16792,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,6,,586,,1108,C♯,29.5,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16793,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,7,,760,,988,B,32.5,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16794,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,8,,913,,931,A♯,34.38,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16795,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,9,,1170,,828,G♯,38,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
1747,Coleshill,S Peter & S Paul,Warwickshire,10412,SP201890,52.49899,-1.70523,413,full-circle ring,10,10,,1592,,734,F♯,42.38,1978,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1784,Y,09/12/2020 11:20
16796,Colinton,S Cuthbert (Episc),"City of Edinburgh, Scotland",11781,NT217689,55.90771,-3.25351,1782,full-circle ring,3,1,,196,Y,1747,A,18.75,c1893,,James Barwell,,,conventional,unturned,,1785,Y,09/12/2020 11:20
16797,Colinton,S Cuthbert (Episc),"City of Edinburgh, Scotland",11781,NT217689,55.90771,-3.25351,1782,full-circle ring,3,2,,252,Y,1583,G,21,c1893,,James Barwell,,,conventional,unturned,,1785,Y,09/12/2020 11:20
1748,Colinton,S Cuthbert (Episc),"City of Edinburgh, Scotland",11781,NT217689,55.90771,-3.25351,1782,full-circle ring,3,3,,336,Y,1405.5,F,24,1893,,James Barwell,,,conventional,unturned,,1785,Y,09/12/2020 11:20
16798,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,1,,373,,,E♯,24.75,1976,,Whitechapel Bell Foundry,,,flat,,,1786,Y,17/12/2022 15:27
16799,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,2,,426,,,D♯,26.88,1923,,Mears & Stainbank,,,flat,,,1787,Y,09/12/2020 11:20
16800,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,3,,516,,,C♯,29.13,1923,,Mears & Stainbank,,,flat,,,1786,Y,09/12/2020 11:20
16801,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,4,,529,,,B♯,29.63,1923,,Mears & Stainbank,,,flat,,,1786,Y,09/12/2020 11:20
16802,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,5,,685,,,A♯,33,1923,,Mears & Stainbank,,,flat,,,1786,Y,09/12/2020 11:20
1749,Collaton,S Mary V,Devon,17051,SX864601,50.43044,-3.6006,7052,full-circle ring,6,6,,837,,,G♯,36.25,1865,,G Mears & Co,,,removed,,,1786,Y,06/02/2023 19:52
16804,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,1,,365,,1539,G,24.88,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
16805,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,2,,362,,1370,F,25.38,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
16806,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,3,,438,,1220.5,E♭,27.38,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
16807,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,4,,467,,1149.5,D,28.25,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
16808,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,5,,528,,1025.5,C,30.5,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
1750,Colliers Wood,Christ Church,Greater London,13606,TQ268701,51.41622,-0.17772,3607,full-circle ring,6,6,,691,,909,B♭,33.5,1884,,John Warner & Sons,,,removed,quarter,,1788,Y,09/12/2020 11:20
16809,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,1,,522,,1235,D♯,27.88,1927,,John Taylor & Co,,,flat,,,9656,Y,30/09/2024 21:29
16810,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,2,,604,,1104,C♯,30.13,1902,,John Taylor & Co,,,flat,,,9656,Y,30/09/2024 21:29
16811,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,3,,628,,982,B,31.5,1608,,John Wallis,,,removed,,,9655,Y,30/09/2024 21:29
16812,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,4,,753,,923,A♯,32.63,1953,,John Taylor & Co,,,flat,,,9655,Y,30/09/2024 21:29
16813,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,5,,979,,830,G♯,38,c1499,Y,Salisbury foundry,,,removed,,,9655,Y,30/09/2024 21:29
1751,Collingbourne Ducis,S Andrew,Wiltshire,12191,SU242536,51.28165,-1.65428,2192,full-circle ring,6,6,,1320,,737,F♯,41,1902,,John Taylor & Co,,,flat,,,9655,Y,30/09/2024 21:29
16814,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,1,,788,,1076.5,C♯,32,1896,,John Taylor & Co,,,flat,unturned,,1789,Y,09/12/2020 11:20
16815,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,2,,751,,966,B,34,1890,,John Taylor & Co,,,flat,unturned,,1789,Y,09/12/2020 11:20
16816,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,3,,800,,858,A,35,1614,,John Wallis,,,removed,quarter,,1789,Y,09/12/2020 11:20
16817,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,4,,1078,,805.5,G♯,38.75,1614,,John Wallis,,,removed,unturned,,1789,Y,09/12/2020 11:20
16818,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,5,,1386,,722.5,F♯,42,1614,,John Wallis,,,removed,quarter,,1789,Y,09/12/2020 11:20
1752,Collingbourne Kingston,S Mary,Wiltshire,11964,SU239558,51.30118,-1.65851,1965,full-circle ring,6,6,,2139,,644,E,48.13,1896,,John Taylor & Co,,,flat,unturned,,1789,Y,09/12/2020 11:20
16820,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,1,,244,,1895,B♭,20.13,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16821,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,2,,256,,1780,A,21,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16822,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,3,,269,,1584,G,22,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16823,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,4,,321,,1418,F,24,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16824,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,5,,402,,1260,E♭,26.13,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16825,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,6,,425,,1189,D,27.13,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16826,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,7,,586,,1062,C,30.13,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
1753,Collingham,S Oswald,West Yorkshire,14920,SE390460,53.90948,-1.40781,4921,full-circle ring,8,8,,840,,945,B♭,34,1907,,John Taylor & Co,,,,,,1790,Y,09/12/2020 11:20
16827,Collingtree,S Columba,Northamptonshire,16681,SP750557,52.19462,-0.90306,6682,full-circle ring,5,1,,555,,,D,28.88,1915,,John Taylor & Co,,,,,,1791,Y,09/12/2020 11:20
16828,Collingtree,S Columba,Northamptonshire,16681,SP750557,52.19462,-0.90306,6682,full-circle ring,5,2,,643,,,C,31.25,1915,,John Taylor & Co,,,,,,1791,Y,09/12/2020 11:20
16829,Collingtree,S Columba,Northamptonshire,16681,SP750557,52.19462,-0.90306,6682,full-circle ring,5,3,,745,,,B,35,1915,,John Taylor & Co,,,,,,1791,Y,09/12/2020 11:20
16830,Collingtree,S Columba,Northamptonshire,16681,SP750557,52.19462,-0.90306,6682,full-circle ring,5,4,,943,,,A,36.63,c1450,Y,William Chamberlain,,,,,,1791,Y,09/12/2020 11:20
1754,Collingtree,S Columba,Northamptonshire,16681,SP750557,52.19462,-0.90306,6682,full-circle ring,5,5,,1402,,,G,40.38,1915,,John Taylor & Co,,,,,,1791,Y,09/12/2020 11:20
16831,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,1,,464,,1402,F,25.75,1985,,John Taylor & Co (Bellfounders) Ltd,,,flat,unturned,,1792,Y,09/12/2020 11:20
16832,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,2,,510,,1247,E♭,27.75,1936,,Alfred Bowell,,,flat,turned,,1792,Y,09/12/2020 11:20
16833,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,3,,624,,1106,D♭,31,1911,,Alfred Bowell,,,flat,turned,,1792,Y,09/12/2020 11:20
16834,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,4,,718,,1038,C,32.13,1911,,Alfred Bowell,,,flat,turned,,1792,Y,09/12/2020 11:20
16835,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,5,,905,,935,B♭,35.88,1635,,James Keene,,,removed,turned,,1792,Y,09/12/2020 11:20
1755,Colmworth,S Denys,Bedfordshire,15105,TL108585,52.21431,-0.37868,5106,full-circle ring,6,6,,1110,,831,A♭,38.25,1635,,James Keene,,,removed,turned,,1792,Y,09/12/2020 11:20
16836,Coln Rogers,S Andrew,Gloucestershire,13137,SP087096,51.78578,-1.87482,3138,full-circle ring,3,1,,476,Y,1258,E♭,28.5,1846,,Charles & George Mears,,,conventional,unturned,,1794,Y,09/12/2020 11:20
16837,Coln Rogers,S Andrew,Gloucestershire,13137,SP087096,51.78578,-1.87482,3138,full-circle ring,3,2,,532,Y,1166,D,29.5,1676,Y,Richard Keene,Y,,conventional,unturned,,1794,Y,09/12/2020 11:20
1756,Coln Rogers,S Andrew,Gloucestershire,13137,SP087096,51.78578,-1.87482,3138,full-circle ring,3,3,,672,Y,1006.5,C♭,32,1716,,Abraham I Rudhall,,,conventional,unturned,,1794,Y,09/12/2020 11:20
16838,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,1,,372,,1663.1,A♭,24.38,1865,,G Mears & Co,,,conventional,eighth,,1795,Y,06/02/2023 19:52
16839,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,2,,422,,1569,G,25.44,1865,,G Mears & Co,,,conventional,eighth,,1795,Y,06/02/2023 19:52
16840,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,3,,521,,1397,F,27.5,1725,,Abraham II Rudhall,,,conventional,eighth,,1795,Y,09/12/2020 11:20
16841,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,4,,501,,1246,E♭,28.19,1725,,Abraham II Rudhall,,,conventional,eighth,,1795,Y,09/12/2020 11:20
16842,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,5,,629,,1110,D♭,30.81,1725,,Abraham II Rudhall,,,conventional,eighth,,1795,Y,09/12/2020 11:20
16843,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,6,,616,,1047.2,C,31.31,1725,,Abraham II Rudhall,,,conventional,eighth,,1795,Y,09/12/2020 11:20
16844,Coln St Aldwyns,S John Bapt,Gloucestershire,13281,SP143051,51.74482,-1.79348,3282,full-circle ring,8,7,,656,,932.9,B♭,32.19,1724,,Abraham II Rudhall,,,conventional,eighth,,1795,Y,09/12/2020 11:20
